Subdistrict_Code,Subdistrict_Name,District_Code,District_Name,Province_Code,Province_Name
140120,บ้านป้อม,1401,พระนครศรีอยุธยา,14,พระนครศรีอยุธยา
140121,บ้านรุน,1401,พระนครศรีอยุธยา,14,พระนครศรีอยุธยา
140201,ท่าเรือ,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140202,จำปา,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140203,ท่าหลวง,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140204,บ้านร่อม,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140205,ศาลาลอย,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140206,วังแดง,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140207,โพธิ์เอน,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140208,ปากท่า,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140209,หนองขนาก,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140210,ท่าเจ้าสนุก,1402,ท่าเรือ,14,พระนครศรีอยุธยา
140301,นครหลวง,1403,นครหลวง,14,พระนครศรีอยุธยา
140302,ท่าช้าง,1403,นครหลวง,14,พระนครศรีอยุธยา
140303,บ่อโพง,1403,นครหลวง,14,พระนครศรีอยุธยา
140304,บ้านชุ้ง,1403,นครหลวง,14,พระนครศรีอยุธยา
140305,ปากจั่น,1403,นครหลวง,14,พระนครศรีอยุธยา
140306,บางระกำ,1403,นครหลวง,14,พระนครศรีอยุธยา
140307,บางพระครู,1403,นครหลวง,14,พระนครศรีอยุธยา
140308,แม่ลา,1403,นครหลวง,14,พระนครศรีอยุธยา
140309,หนองปลิง,1403,นครหลวง,14,พระนครศรีอยุธยา
140310,คลองสะแก,1403,นครหลวง,14,พระนครศรีอยุธยา
140311,สามไถ,1403,นครหลวง,14,พระนครศรีอยุธยา
140312,พระนอน,1403,นครหลวง,14,พระนครศรีอยุธยา
140401,บางไทร,1404,บางไทร,14,พระนครศรีอยุธยา
140402,บางพลี,1404,บางไทร,14,พระนครศรีอยุธยา
140403,สนามชัย,1404,บางไทร,14,พระนครศรีอยุธยา
140404,บ้านแป้ง,1404,บางไทร,14,พระนครศรีอยุธยา
140405,หน้าไม้,1404,บางไทร,14,พระนครศรีอยุธยา
140406,บางยี่โท,1404,บางไทร,14,พระนครศรีอยุธยา
140407,แคออก,1404,บางไทร,14,พระนครศรีอยุธยา
140408,แคตก,1404,บางไทร,14,พระนครศรีอยุธยา
140409,ช่างเหล็ก,1404,บางไทร,14,พระนครศรีอยุธยา
140410,กระแชง,1404,บางไทร,14,พระนครศรีอยุธยา
140411,บ้านกลึง,1404,บางไทร,14,พระนครศรีอยุธยา
140412,ช้างน้อย,1404,บางไทร,14,พระนครศรีอยุธยา
140413,ห่อหมก,1404,บางไทร,14,พระนครศรีอยุธยา
140414,ไผ่พระ,1404,บางไทร,14,พระนครศรีอยุธยา
140415,กกแก้วบูรพา,1404,บางไทร,14,พระนครศรีอยุธยา
140416,ไม้ตรา,1404,บางไทร,14,พระนครศรีอยุธยา
140417,บ้านม้า,1404,บางไทร,14,พระนครศรีอยุธยา
140418,บ้านเกาะ,1404,บางไทร,14,พระนครศรีอยุธยา
140419,ราชคราม,1404,บางไทร,14,พระนครศรีอยุธยา
140420,ช้างใหญ่,1404,บางไทร,14,พระนครศรีอยุธยา
140421,โพแตง,1404,บางไทร,14,พระนครศรีอยุธยา
140422,เชียงรากน้อย,1404,บางไทร,14,พระนครศรีอยุธยา
140423,โคกช้าง,1404,บางไทร,14,พระนครศรีอยุธยา
140501,บางบาล,1405,บางบาล,14,พระนครศรีอยุธยา
140502,วัดยม,1405,บางบาล,14,พระนครศรีอยุธยา
140503,ไทรน้อย,1405,บางบาล,14,พระนครศรีอยุธยา
140504,สะพานไทย,1405,บางบาล,14,พระนครศรีอยุธยา
140505,มหาพราหมณ์,1405,บางบาล,14,พระนครศรีอยุธยา
140506,กบเจา,1405,บางบาล,14,พระนครศรีอยุธยา
140507,บ้านคลัง,1405,บางบาล,14,พระนครศรีอยุธยา
140508,พระขาว,1405,บางบาล,14,พระนครศรีอยุธยา
140509,น้ำเต้า,1405,บางบาล,14,พระนครศรีอยุธยา
140510,ทางช้าง,1405,บางบาล,14,พระนครศรีอยุธยา
140511,วัดตะกู,1405,บางบาล,14,พระนครศรีอยุธยา
140512,บางหลวง,1405,บางบาล,14,พระนครศรีอยุธยา
140513,บางหลวงโดด,1405,บางบาล,14,พระนครศรีอยุธยา
140514,บางหัก,1405,บางบาล,14,พระนครศรีอยุธยา
140515,บางชะนี,1405,บางบาล,14,พระนครศรีอยุธยา
140516,บ้านกุ่ม,1405,บางบาล,14,พระนครศรีอยุธยา
