AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,860116,หาดทรายรี,Hat Sai Ri,8601,เมืองชุมพร,Mueang Chumphon,86,ชุมพร,Chumphon,10.323,99.280
4,810116,อ่าวนาง,Ao Nang,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,7.821,98.774
4,820603,เกาะพระทอง,Ko Phra Thong,8206,คุระบุรี,Khura Buri,82,พังงา,Phang-nga,9.477,97.904
4,810802,เกาะศรีบอยา,Ko Si Boya,8108,เหนือคลอง,Nuea Khlong,81,กระบี่,Krabi,7.801,98.995
4,220314,คลองขุด,Khlong Khut,2203,ท่าใหม่,Tha Mai,22,จันทบุรี,Chanthaburi,12.512,101.950
4,921003,ตะเสะ,Tase,9210,หาดสำราญ,Hat Samran,92,ตรัง,Trang,7.118,99.426
4,860304,ชุมโค,Chum Kho,8603,ปะทิว,Pathio,86,ชุมพร,Chumphon,10.701,99.410
4,100103,แขวง วัดราชบพิธ,Wat Ratchabophit,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.750,100.499
4,200901,สัตหีบ,Sattahip,2009,สัตหีบ,Sattahip,20,ชลบุรี,Chon Buri,12.676,100.823
4,830301,เทพกระษัตรี,Thep Krasattri,8303,ถลาง,Thalang,83,ภูเก็ต,Phuket,8.108,98.405
4,810802,เกาะศรีบอยา,Ko Si Boya,8108,เหนือคลอง,Nuea Khlong,81,กระบี่,Krabi,7.869,99.044
4,860801,ปากตะโก,Pak Tako,8608,ทุ่งตะโก,Thung Tako,86,ชุมพร,Chumphon,10.145,99.178
4,810802,เกาะศรีบอยา,Ko Si Boya,8108,เหนือคลอง,Nuea Khlong,81,กระบี่,Krabi,7.808,98.991
4,810106,เขาทอง,Khao Thong,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,8.106,98.707
4,810116,อ่าวนาง,Ao Nang,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,7.817,98.795
4,810802,เกาะศรีบอยา,Ko Si Boya,8108,เหนือคลอง,Nuea Khlong,81,กระบี่,Krabi,7.879,99.046
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.446,99.652
4,830304,ป่าคลอก,Pa Khlok,8303,ถลาง,Thalang,83,ภูเก็ต,Phuket,8.028,98.461
4,810106,เขาทอง,Khao Thong,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,8.120,98.678
4,810505,อ่าวลึกน้อย,Ao Luek Noi,8105,อ่าวลึก,Ao Luek,81,กระบี่,Krabi,8.297,98.694
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.783,99.673
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.694,99.858
4,920401,ท่าข้าม,Tha Kham,9204,ปะเหลียน,Palian,92,ตรัง,Trang,7.127,99.699
4,840501,เกาะพะงัน,Ko Pha-Ngan,8405,เกาะพะงัน,Ko Pha-ngan,84,สุราษฎร์ธานี,Surat Thani,9.706,99.948
4,810303,เกาะกลาง,Ko Klang,8103,เกาะลันตา,Ko Lanta,81,กระบี่,Krabi,7.746,99.126
4,810802,เกาะศรีบอยา,Ko Si Boya,8108,เหนือคลอง,Nuea Khlong,81,กระบี่,Krabi,7.847,98.983
4,100104,แขวง สำราญราษฎร์,Samran Rat,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.751,100.503
4,840406,บ่อผุด,Bo Phut,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.539,100.081
4,820603,เกาะพระทอง,Ko Phra Thong,8206,คุระบุรี,Khura Buri,82,พังงา,Phang-nga,8.828,97.802
4,810304,คลองยาง,Khlong Yang,8103,เกาะลันตา,Ko Lanta,81,กระบี่,Krabi,7.855,99.053
4,810301,เกาะลันตาใหญ่,Ko Lanta Yai,8103,เกาะลันตา,Ko Lanta,81,กระบี่,Krabi,7.496,99.120
4,921003,ตะเสะ,Tase,9210,หาดสำราญ,Hat Samran,92,ตรัง,Trang,7.108,99.428
4,810105,เขาคราม,Khao Khram,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,8.217,98.730
4,230701,เกาะช้าง,Ko Chang,2307,เกาะช้าง,Ko Chang,23,ตราด,Trat,12.161,102.247
4,200904,บางเสร่,Bang Sare,2009,สัตหีบ,Sattahip,20,ชลบุรี,Chon Buri,12.761,100.844
4,850109,เกาะพยาม,Ko Phayam,8501,เมืองระนอง,Mueang Ranong,85,ระนอง,Ranong,9.782,98.447
4,220602,เกาะเปริด,Ko Proet,2206,แหลมสิงห์,Laem Sing,22,จันทบุรี,Chanthaburi,12.409,102.122
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.543,99.261
4,850109,เกาะพยาม,Ko Phayam,8501,เมืองระนอง,Mueang Ranong,85,ระนอง,Ranong,9.736,98.486
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.667,99.666
4,810106,เขาทอง,Khao Thong,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,8.101,98.690
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.716,99.887
4,850109,เกาะพยาม,Ko Phayam,8501,เมืองระนอง,Mueang Ranong,85,ระนอง,Ranong,9.866,98.472
4,840403,ตลิ่งงาม,Taling Ngam,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.310,99.892
4,210305,กร่ำ,Kram,2103,แกลง,Klaeng,21,ระยอง,Rayong,12.611,101.687
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.521,99.699
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.523,99.692
4,100109,แขวง ชนะสงคราม,Chana Songkhram,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.762,100.495
4,850109,เกาะพยาม,Ko Phayam,8501,เมืองระนอง,Mueang Ranong,85,ระนอง,Ranong,9.769,98.464
4,840403,ตลิ่งงาม,Taling Ngam,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.314,99.913
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.679,99.681
4,830107,ราไวย์,Rawai,8301,เมืองภูเก็ต,Mueang Phuket,83,ภูเก็ต,Phuket,7.760,98.392
4,850501,นาคา,Nakha,8505,สุขสำราญ,Suk Samran,85,ระนอง,Ranong,9.514,98.360
4,100204,แขวง สี่แยกมหานาค,Si Yaek Maha Nak,1002,เขต ดุสิต,Dusit,10,กรุงเทพมหานคร,Bangkok,13.758,100.517
4,810505,อ่าวลึกน้อย,Ao Luek Noi,8105,อ่าวลึก,Ao Luek,81,กระบี่,Krabi,8.294,98.699
4,830107,ราไวย์,Rawai,8301,เมืองภูเก็ต,Mueang Phuket,83,ภูเก็ต,Phuket,7.757,98.331
4,810302,เกาะลันตาน้อย,Ko Lanta Noi,8103,เกาะลันตา,Ko Lanta,81,กระบี่,Krabi,7.613,99.149
4,820603,เกาะพระทอง,Ko Phra Thong,8206,คุระบุรี,Khura Buri,82,พังงา,Phang-nga,9.421,97.830
4,230601,เกาะหมาก,Ko Mak,2306,เกาะกูด,Ko Kut,23,ตราด,Trat,11.774,102.392
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.698,99.841
4,840403,ตลิ่งงาม,Taling Ngam,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.370,99.977
4,850501,นาคา,Nakha,8505,สุขสำราญ,Suk Samran,85,ระนอง,Ranong,9.569,98.384
4,810118,คลองประสงค์,Khlong Prasong,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,7.972,98.809
4,100804,แขวง บ้านบาตร,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.752,100.507
4,830107,ราไวย์,Rawai,8301,เมืองภูเก็ต,Mueang Phuket,83,ภูเก็ต,Phuket,7.485,98.316
4,830304,ป่าคลอก,Pa Khlok,8303,ถลาง,Thalang,83,ภูเก็ต,Phuket,8.060,98.446
4,850105,ปากน้ำ,Pak Nam,8501,เมืองระนอง,Mueang Ranong,85,ระนอง,Ranong,9.902,98.512
4,810304,คลองยาง,Khlong Yang,8103,เกาะลันตา,Ko Lanta,81,กระบี่,Krabi,7.833,99.020
4,100110,แขวง บ้านพานถม,Ban Phan Thom,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.762,100.503
4,830105,รัษฎา,,8301,เมืองภูเก็ต,Mueang Phuket,83,ภูเก็ต,Phuket,7.829,98.415
4,850105,ปากน้ำ,Pak Nam,8501,เมืองระนอง,Mueang Ranong,85,ระนอง,Ranong,9.931,98.483
4,101303,แขวง ตลาดน้อย,,1013,เขต สัมพันธวงศ์,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,13.734,100.513
4,100802,แขวง วัดเทพศิรินทร์,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.749,100.512
4,100111,แขวง บางขุนพรหม,Bang Khun Phrom,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.765,100.505
4,200103,บ้านโขด,Ban Khot,2001,เมืองชลบุรี,Mueang Chon Buri,20,ชลบุรี,Chon Buri,13.376,100.990
4,850502,กำพวน,Kamphuan,8505,สุขสำราญ,Suk Samran,85,ระนอง,Ranong,9.436,98.352
4,920504,ไม้ฝาด,Mai Fat,9205,สิเกา,Sikao,92,ตรัง,Trang,7.494,99.302
4,100805,แขวง วัดโสมนัส,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.759,100.511
4,200905,แสมสาร,Samae San,2009,สัตหีบ,Sattahip,20,ชลบุรี,Chon Buri,12.521,100.970
4,101302,แขวง สัมพันธวงศ์,,1013,เขต สัมพันธวงศ์,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,13.739,100.511
4,810118,คลองประสงค์,Khlong Prasong,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,7.954,98.806
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.709,99.894
4,100107,แขวง บวรนิเวศ,Bowon Niwet,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.757,100.501
4,100405,แขวง สี่พระยา,,1004,เขต บางรัก,Bang Rak,10,กรุงเทพมหานคร,Bangkok,13.725,100.514
4,830103,เกาะแก้ว,Ko Kaeo,8301,เมืองภูเก็ต,Mueang Phuket,83,ภูเก็ต,Phuket,7.953,98.451
4,101301,แขวง จักรวรรดิ,,1013,เขต สัมพันธวงศ์,Samphanthawong,10,กรุงเทพมหานคร,Bangkok,13.741,100.504
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.584,99.455
4,100112,แขวง วัดสามพระยา,Wat Sam Phraya,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.768,100.499
4,810106,เขาทอง,Khao Thong,8101,เมืองกระบี่,Mueang Krabi,81,กระบี่,Krabi,8.079,98.677
4,200901,สัตหีบ,Sattahip,2009,สัตหีบ,Sattahip,20,ชลบุรี,Chon Buri,12.644,100.889
4,860408,บางน้ำจืด,Bang Nam Chuet,8604,หลังสวน,Lang Suan,86,ชุมพร,Chumphon,10.051,99.188
4,100803,แขวง คลองมหานาค,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.753,100.513
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.564,99.345
4,801503,ท้องเนียน,Thong Nian,8015,ขนอม,Khanom,80,นครศรีธรรมราช,Nakhon Si Thammarat,9.324,99.775
4,100404,แขวง บางรัก,,1004,เขต บางรัก,Bang Rak,10,กรุงเทพมหานคร,Bangkok,13.727,100.527
4,100801,แขวง ป้อมปราบ,,1008,เขต ป้อมปราบศัตรูพ่าย,Pom Prap Sattruphai,10,กรุงเทพมหานคร,Bangkok,13.743,100.514
4,740103,โกรกกราก,Krok Krak,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.533,100.276
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.548,99.663
4,100401,แขวง มหาพฤฒาราม,,1004,เขต บางรัก,Bang Rak,10,กรุงเทพมหานคร,Bangkok,13.734,100.520
4,810304,คลองยาง,Khlong Yang,8103,เกาะลันตา,Ko Lanta,81,กระบี่,Krabi,7.848,99.069
4,850305,บางหิน,Bang Hin,8503,กะเปอร์,Papoe,85,ระนอง,Ranong,9.575,98.515
4,820603,เกาะพระทอง,Ko Phra Thong,8206,คุระบุรี,Khura Buri,82,พังงา,Phang-nga,9.371,97.866
4,810303,เกาะกลาง,Ko Klang,8103,เกาะลันตา,Ko Lanta,81,กระบี่,Krabi,7.738,99.126
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.612,99.712
4,101502,แขวง หิรัญรูจี,,1015,เขต ธนบุรี,Thon Buri,10,กรุงเทพมหานคร,Bangkok,13.731,100.490
4,220205,บางชัน,Bang Chan,2202,ขลุง,Khlung,22,จันทบุรี,Chanthaburi,12.292,102.239
4,910106,เกาะสาหร่าย,Ko Sarai,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.714,99.878
4,840403,ตลิ่งงาม,Taling Ngam,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.307,99.961
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.429,99.671
4,101801,แขวง สมเด็จเจ้าพระยา,,1018,เขต คลองสาน,Khlong San,10,กรุงเทพมหานคร,Bangkok,13.731,100.497
4,860706,ด่านสวี,Dan Sawi,8607,สวี,Sawi,86,ชุมพร,Chumphon,10.254,99.256
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.698,99.675
4,820603,เกาะพระทอง,Ko Phra Thong,8206,คุระบุรี,Khura Buri,82,พังงา,Phang-nga,8.593,97.630
4,100102,แขวง วังบูรพาภิรมย์,Wang Burapha Phirom,1001,เขต พระนคร,Phra Nakhon,10,กรุงเทพมหานคร,Bangkok,13.744,100.499
4,200905,แสมสาร,Samae San,2009,สัตหีบ,Sattahip,20,ชลบุรี,Chon Buri,12.586,100.963
4,200102,มะขามหย่ง,Makham Yong,2001,เมืองชลบุรี,Mueang Chon Buri,20,ชลบุรี,Chon Buri,13.372,100.985
4,840401,อ่างทอง,Ang Thong,8404,เกาะสมุย,Ko Samui,84,สุราษฎร์ธานี,Surat Thani,9.658,99.681
4,101501,แขวง วัดกัลยาณ์,,1015,เขต ธนบุรี,Thon Buri,10,กรุงเทพมหานคร,Bangkok,13.737,100.493
4,820603,เกาะพระทอง,Ko Phra Thong,8206,คุระบุรี,Khura Buri,82,พังงา,Phang-nga,8.673,97.638
