,addrcode,Week,Year,rainfall,temperature,DFp10000Pop
506,800118,31,2014,50.07,33.401250000000005,0.29007367871439343
507,800118,32,2014,62.3,32.93017857142858,0.0
508,800118,33,2014,40.62,32.44571428571428,0.0
509,800118,34,2014,26.3,32.982142857142854,0.5801473574287869
510,800118,35,2014,45.79,32.94357142857143,0.5801473574287869
511,800118,36,2014,27.96,31.349285714285717,0.0
512,800118,37,2014,75.03,30.96,0.29007367871439343
513,800118,38,2014,71.06,31.61000000000001,0.29007367871439343
514,800118,39,2014,41.7,31.87375,0.5801473574287869
515,800118,40,2014,11.08,31.66267857142857,0.29007367871439343
516,800118,41,2014,53.89,32.125,0.8702210361431804
517,800118,42,2014,67.54,32.33357142857143,0.5801473574287869
518,800118,43,2014,93.36,32.32196428571429,0.5801473574287869
519,800118,44,2014,133.6,30.45732142857143,0.0
520,800118,45,2014,94.51,29.710000000000004,0.5801473574287869
521,800118,46,2014,78.85,30.61000000000001,1.1602947148575735
