,code,Year,DF,Season,MIN_LST,MAX_LST,AVG_LST,AVG_RF,SUM_RF,Population,Bin,Bowl,Bucket,Misc_Short,Jar,Pottedplant,Tire,Misc_Tall,Total
867,A4501,2016,28,False,31.895642857142857,37.614357142857145,34.875186011904766,10.860916666666666,65.1655,25262,245,13,902,11,38,1283,250,5,2747
868,A4501,2017,121,True,35.56919642857143,37.965089285714285,36.900735119047624,35.411833333333334,920.61,25262,245,13,902,11,38,1283,250,5,2747
869,A4501,2017,19,False,32.13910714285714,37.736571428571416,35.111223214285715,16.254833333333334,97.529,25262,245,13,902,11,38,1283,250,5,2747
870,A4502,2015,21,True,35.38957142857143,37.96147321428571,37.05928720238095,60.98075,1596.92,12358,153,17,523,10,21,850,135,6,1715
871,A4502,2015,13,False,32.634077380952384,38.386964285714285,34.94389384920635,5.284861111111112,31.70916666666667,12358,153,17,523,10,21,850,135,6,1715
872,A4502,2016,5,True,35.56,37.08614285714286,36.29399553571428,63.33283333333333,1629.7599999999998,12358,153,17,523,10,21,850,135,6,1715
873,A4502,2016,10,False,31.895642857142857,37.614357142857145,34.875186011904766,9.25275,55.5165,12358,153,17,523,10,21,850,135,6,1715
874,A4502,2017,7,True,35.56919642857143,37.965089285714285,36.900735119047624,35.19625,913.3800000000001,12358,153,17,523,10,21,850,135,6,1715
875,A4502,2017,3,False,32.13910714285714,37.736571428571416,35.111223214285715,17.840416666666666,107.04249999999999,12358,153,17,523,10,21,850,135,6,1715
876,A4503,2015,62,True,35.38957142857143,37.96147321428571,37.05928720238095,60.98075,1596.92,28362,3,0,4,0,0,9,3,0,19
877,A4503,2015,34,False,32.634077380952384,38.386964285714285,34.94389384920635,5.284861111111112,31.70916666666667,28362,3,0,4,0,0,9,3,0,19
878,A4503,2016,12,True,35.56,37.08614285714286,36.29399553571428,63.33283333333333,1629.7599999999998,28362,3,0,4,0,0,9,3,0,19
879,A4503,2016,17,False,31.895642857142857,37.614357142857145,34.875186011904766,9.25275,55.5165,28362,3,0,4,0,0,9,3,0,19
880,A4503,2017,24,True,35.56919642857143,37.965089285714285,36.900735119047624,35.19625,913.3800000000001,28362,3,0,4,0,0,9,3,0,19
881,A4503,2017,5,False,32.13910714285714,37.736571428571416,35.111223214285715,17.840416666666666,107.04249999999999,28362,3,0,4,0,0,9,3,0,19
882,A4504,2015,99,True,35.38957142857143,37.96147321428571,37.05928720238095,60.98075,1596.92,44830,518,61,1506,34,57,2034,252,5,4467
883,A4504,2015,49,False,32.634077380952384,38.386964285714285,34.94389384920635,5.284861111111112,31.70916666666667,44830,518,61,1506,34,57,2034,252,5,4467
884,A4504,2016,30,True,35.56,37.08614285714286,36.29399553571428,63.33283333333333,1629.7599999999998,44830,518,61,1506,34,57,2034,252,5,4467
885,A4504,2016,22,False,31.895642857142857,37.614357142857145,34.875186011904766,9.25275,55.5165,44830,518,61,1506,34,57,2034,252,5,4467
886,A4504,2017,71,True,35.56919642857143,37.965089285714285,36.900735119047624,35.19625,913.3800000000001,44830,518,61,1506,34,57,2034,252,5,4467
887,A4504,2017,13,False,32.13910714285714,37.736571428571416,35.111223214285715,17.840416666666666,107.04249999999999,44830,518,61,1506,34,57,2034,252,5,4467
888,A4601,2015,61,True,32.96839285714285,34.753705357142856,33.86725595238095,58.56066666666666,1532.98,54500,151,7,754,3,26,719,141,0,1801
889,A4601,2015,29,False,30.030327380952386,35.879196428571426,32.61905753968254,5.129444444444444,30.776666666666667,54500,151,7,754,3,26,719,141,0,1801
890,A4601,2016,15,True,30.79776785714286,33.10232142857143,32.2040818452381,62.70408333333333,1614.19,54500,151,7,754,3,26,719,141,0,1801
891,A4601,2016,22,False,29.76508928571429,36.08428571428571,32.62411160714286,7.899749999999998,47.39849999999999,54500,151,7,754,3,26,719,141,0,1801
892,A4601,2017,94,True,30.962857142857146,32.089508928571426,31.522020833333332,34.69875,899.6700000000001,54500,151,7,754,3,26,719,141,0,1801
893,A4601,2017,17,False,28.193571428571428,35.531285714285715,32.11143452380953,17.702166666666667,106.21300000000001,54500,151,7,754,3,26,719,141,0,1801
894,A4602,2015,38,True,32.44075892857143,34.3155,33.16310267857143,58.56066666666666,1532.98,25583,97,12,287,3,35,571,177,1,1183
895,A4602,2015,8,False,29.337351190476195,35.93982142857144,32.248695436507944,5.129444444444444,30.776666666666667,25583,97,12,287,3,35,571,177,1,1183
896,A4602,2016,4,True,30.784375,31.94,31.480209821428573,62.70408333333333,1614.19,25583,97,12,287,3,35,571,177,1,1183
897,A4602,2016,9,False,29.95232142857143,35.71151785714286,32.50221726190476,7.899749999999998,47.39849999999999,25583,97,12,287,3,35,571,177,1,1183
898,A4602,2017,25,True,30.478392857142858,31.594285714285718,31.088568452380954,34.69875,899.6700000000001,25583,97,12,287,3,35,571,177,1,1183
899,A4602,2017,5,False,27.535357142857148,35.698928571428574,31.59276785714286,17.702166666666667,106.21300000000001,25583,97,12,287,3,35,571,177,1,1183
900,A4603,2015,108,True,33.18964285714286,36.14257142857143,35.13076636904762,58.56066666666666,1532.98,79748,278,33,2099,40,142,2820,289,6,5707
901,A4603,2015,40,False,31.02392857142857,37.33580357142857,33.56239087301587,5.129444444444444,30.776666666666667,79748,278,33,2099,40,142,2820,289,6,5707
902,A4603,2016,18,True,33.46928571428571,35.440535714285716,34.54598214285714,62.70408333333333,1614.19,79748,278,33,2099,40,142,2820,289,6,5707
903,A4603,2016,35,False,30.559214285714287,36.556714285714285,33.788160714285716,7.899749999999998,47.39849999999999,79748,278,33,2099,40,142,2820,289,6,5707
904,A4603,2017,116,True,31.777857142857147,36.38575892857144,34.334723214285724,34.69875,899.6700000000001,79748,278,33,2099,40,142,2820,289,6,5707
905,A4603,2017,30,False,30.177321428571428,36.63187500000001,33.648610119047625,17.702166666666667,106.21300000000001,79748,278,33,2099,40,142,2820,289,6,5707
906,A4604,2015,24,True,32.346642857142854,34.54864285714286,33.06367857142857,58.56066666666666,1532.98,11806,44,7,235,2,6,267,51,0,612
907,A4604,2015,11,False,29.623809523809534,35.917142857142856,32.23518849206349,5.129444444444444,30.776666666666667,11806,44,7,235,2,6,267,51,0,612
908,A4604,2016,15,True,30.604955357142853,32.23410714285714,31.521630952380956,62.70408333333333,1614.19,11806,44,7,235,2,6,267,51,0,612
909,A4604,2016,10,False,29.53084821428572,35.38955357142857,32.12163988095239,7.899749999999998,47.39849999999999,11806,44,7,235,2,6,267,51,0,612
910,A4604,2017,17,True,30.486339285714287,31.354464285714286,30.825580357142854,34.69875,899.6700000000001,11806,44,7,235,2,6,267,51,0,612
911,A4604,2017,4,False,26.588214285714287,34.92360714285714,31.247732142857146,17.702166666666667,106.21300000000001,11806,44,7,235,2,6,267,51,0,612
912,A4605,2015,33,True,32.35735714285714,34.83817857142857,33.35334375,58.56066666666667,1532.98,16355,82,6,314,4,43,301,63,0,813
913,A4605,2015,11,False,29.34464285714286,36.35455357142857,32.2860863095238,5.129444444444444,30.776666666666667,16355,82,6,314,4,43,301,63,0,813
914,A4605,2016,3,True,31.231571428571424,32.13178571428571,31.54708928571429,62.70408333333333,1614.19,16355,82,6,314,4,43,301,63,0,813
915,A4605,2016,4,False,29.560089285714287,35.69107142857142,32.438901785714286,7.899750000000002,47.39850000000001,16355,82,6,314,4,43,301,63,0,813
916,A4605,2017,22,True,30.325625,31.64758928571429,30.91504017857143,34.69875,899.67,16355,82,6,314,4,43,301,63,0,813
917,A4605,2017,2,False,27.22732142857143,35.56296428571428,31.304241071428574,17.702166666666667,106.21300000000001,16355,82,6,314,4,43,301,63,0,813
918,A4701,2015,219,True,34.34689285714286,37.61989285714285,36.38355952380952,60.89641666666666,1601.47,89508,151,15,510,11,20,686,154,7,1554
919,A4701,2015,121,False,31.232559523809524,37.45526785714286,33.85457837301587,6.692916666666668,40.157500000000006,89508,151,15,510,11,20,686,154,7,1554
920,A4701,2016,58,True,34.957544642857144,35.823482142857145,35.31471279761905,65.26816666666667,1683.3600000000001,89508,151,15,510,11,20,686,154,7,1554
921,A4701,2016,74,False,30.813321428571424,36.15985714285715,33.469473214285706,9.547166666666667,57.283,89508,151,15,510,11,20,686,154,7,1554
922,A4701,2017,55,True,33.83491071428573,35.702392857142854,34.74304017857143,36.093250000000005,939.3499999999999,89508,151,15,510,11,20,686,154,7,1554
923,A4701,2017,21,False,30.53875,36.99974999999999,33.69645833333333,15.474333333333332,92.84599999999999,89508,151,15,510,11,20,686,154,7,1554
924,A4801,2015,55,True,35.42100000000001,37.99732142857143,36.67130952380952,55.08608333333333,1446.0299999999997,22144,161,4,444,8,32,578,134,1,1362
925,A4801,2015,22,False,31.39071428571428,36.95223214285715,33.95715773809524,4.935833333333333,29.615,22144,161,4,444,8,32,578,134,1,1362
926,A4801,2016,4,True,34.5,35.26114285714286,34.89583333333333,61.93666666666667,1599.2599999999998,22144,161,4,444,8,32,578,134,1,1362
927,A4801,2016,13,False,31.564,37.49314285714286,34.134255952380954,11.83075,70.9845,22144,161,4,444,8,32,578,134,1,1362
928,A4801,2017,38,True,33.33526785714285,35.04544642857143,34.22444047619047,33.702333333333335,876.0,22144,161,4,444,8,32,578,134,1,1362
929,A4801,2017,7,False,30.33678571428571,37.09410714285714,33.80664880952381,14.912666666666668,89.47600000000001,22144,161,4,444,8,32,578,134,1,1362
930,A4802,2015,75,True,35.77457142857143,38.32835714285714,37.19343898809524,55.08608333333333,1446.0299999999997,54931,271,13,837,14,61,1302,342,5,2845
931,A4802,2015,19,False,32.32372023809524,37.95794642857143,34.89239087301588,4.935833333333333,29.615,54931,271,13,837,14,61,1302,342,5,2845
932,A4802,2016,7,True,35.26,36.32142857142857,35.737249999999996,61.93666666666667,1599.2599999999998,54931,271,13,837,14,61,1302,342,5,2845
933,A4802,2016,27,False,31.90042857142857,37.7575,34.83878422619048,11.83075,70.9845,54931,271,13,837,14,61,1302,342,5,2845
934,A4802,2017,61,True,34.798125,37.132357142857146,35.748924107142855,33.702333333333335,876.0,54931,271,13,837,14,61,1302,342,5,2845
935,A4802,2017,18,False,30.72017857142857,38.42325,34.70524107142857,14.912666666666668,89.47600000000001,54931,271,13,837,14,61,1302,342,5,2845
936,A4901,2015,105,True,32.49057142857143,37.068464285714285,35.79779761904762,59.12450000000001,1556.94,54231,186,17,691,11,25,959,104,3,1996
937,A4901,2015,51,False,30.866458333333334,36.56464285714286,32.86235615079365,7.427499999999999,44.565,54231,186,17,691,11,25,959,104,3,1996
938,A4901,2016,16,True,32.5934375,35.25485714285715,33.48539136904762,63.09466666666666,1632.57,54231,186,17,691,11,25,959,104,3,1996
939,A4901,2016,45,False,29.813482142857147,35.724375,32.351547619047615,11.535000000000002,69.21000000000001,54231,186,17,691,11,25,959,104,3,1996
940,A4901,2017,20,True,29.863660714285718,34.4305,32.39301488095238,37.08258333333334,955.6500000000001,54231,186,17,691,11,25,959,104,3,1996
941,A4901,2017,21,False,27.940000000000005,35.18964285714286,31.775657738095244,22.21575,133.2945,54231,186,17,691,11,25,959,104,3,1996
942,A4902,2015,105,True,35.245607142857146,37.99435714285714,36.903001488095235,59.12450000000001,1556.94,65200,188,16,1057,13,27,1583,151,6,3041
943,A4902,2015,67,False,31.79744047619048,37.67848214285714,33.28937996031746,7.427499999999999,44.565,65200,188,16,1057,13,27,1583,151,6,3041
944,A4902,2016,11,True,32.980669642857144,36.28169642857142,34.483703869047616,63.09466666666666,1632.57,65200,188,16,1057,13,27,1583,151,6,3041
945,A4902,2016,34,False,30.149892857142852,36.11014285714286,32.97932886904761,11.535000000000002,69.21000000000001,65200,188,16,1057,13,27,1583,151,6,3041
946,A4902,2017,29,True,32.57901785714286,34.928785714285716,33.73229910714286,37.08258333333333,955.6500000000001,65200,188,16,1057,13,27,1583,151,6,3041
947,A4902,2017,24,False,30.34517857142857,36.96117857142857,33.031755952380955,22.21575,133.2945,65200,188,16,1057,13,27,1583,151,6,3041
948,A5001,2015,266,True,35.35725000000001,37.569375,36.960450892857146,56.50008333333333,1490.17,104142,520,96,3866,74,164,4234,601,13,9568
949,A5001,2015,165,False,32.45404761904762,36.59642857142858,34.21769841269842,5.6184722222222225,33.71083333333333,104142,520,96,3866,74,164,4234,601,13,9568
950,A5001,2016,21,True,35.01,35.96071428571429,35.460630952380946,57.98591666666666,1493.7799999999997,104142,520,96,3866,74,164,4234,601,13,9568
951,A5001,2016,97,False,32.21317857142858,37.55614285714286,34.577491071428575,13.016166666666665,78.097,104142,520,96,3866,74,164,4234,601,13,9568
952,A5001,2017,98,True,34.7546875,36.6453125,35.970266369047614,34.474916666666665,895.1999999999998,104142,520,96,3866,74,164,4234,601,13,9568
953,A5001,2017,55,False,32.816428571428574,37.77517857142857,34.93838988095238,17.96341666666667,107.78050000000002,104142,520,96,3866,74,164,4234,601,13,9568
