"","Station_Code","Date","Location","Province","Humidity","Rainfall","Temperature","Wind_Speed","Year"
"259",552201,"15/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",78,0,26.3,14,"2015"
"260",552201,"15/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,27.8,16,"2016"
"261",552201,"15/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.8,15,"2017"
"262",552201,"15/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",80,0,27.9,14,"2018"
"263",552201,"15/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",93,0,25.9,12,"2015"
"264",552201,"15/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",77,0,30.6,14,"2016"
"265",552201,"15/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.4,15,"2017"
"266",552201,"15/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.6,11,"2018"
"267",552201,"15/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.7,14,"2015"
"268",552201,"15/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",77,0,30.8,11,"2016"
"269",552201,"15/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.6,0,"2017"
"270",552201,"15/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,0,26.9,12,"2015"
"271",552201,"15/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,29.7,14,"2016"
"272",552201,"15/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",86,0,27.8,NA,"2017"
"273",552201,"15/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.1,17,"2015"
"274",552201,"15/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.2,11,"2016"
"275",552201,"15/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.6,NA,"2017"
"276",552201,"15/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,26.9,7,"2015"
"277",552201,"15/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28,12,"2016"
"278",552201,"15/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.5,NA,"2017"
"279",552201,"15/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,27.8,12,"2015"
"280",552201,"15/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.5,14,"2016"
"281",552201,"15/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,26.8,NA,"2017"
"282",552201,"16/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,25.8,11,"2015"
"283",552201,"16/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",93,0,26.3,17,"2016"
"284",552201,"16/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",90,0,25.6,14,"2017"
"285",552201,"16/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",86,24.7,26.3,17,"2018"
"286",552201,"16/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.4,10,"2015"
"287",552201,"16/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",90,0,27.5,17,"2016"
"288",552201,"16/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.6,NA,"2017"
"289",552201,"16/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.8,10,"2015"
"290",552201,"16/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",93,0,25.8,17,"2016"
"291",552201,"16/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.5,NA,"2017"
"292",552201,"16/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,26.5,17,"2015"
"293",552201,"16/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,0,26.5,10,"2016"
"294",552201,"16/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.5,NA,"2017"
"295",552201,"16/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",80,0,25.3,13,"2015"
"296",552201,"16/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.3,17,"2016"
"297",552201,"16/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",92,0,24.7,16,"2017"
"298",552201,"16/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",80,0,26.3,13,"2018"
"299",552201,"16/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",80,0,26.7,14,"2015"
"300",552201,"16/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28,13,"2016"
"301",552201,"16/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.4,15,"2017"
"302",552201,"16/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.1,14,"2018"
"303",552201,"16/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.4,14,"2015"
"304",552201,"16/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",77,0,30.9,14,"2016"
"305",552201,"16/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.9,16,"2017"
"306",552201,"16/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.7,13,"2018"
"307",552201,"16/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.6,14,"2015"
"308",552201,"16/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",75,0,30.4,12,"2016"
"309",552201,"16/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.2,0,"2017"
"310",552201,"16/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,26.7,15,"2015"
"311",552201,"16/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",86,0,28.3,15,"2016"
"312",552201,"16/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.1,NA,"2017"
"313",552201,"16/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",74,0,29.2,10,"2015"
"314",552201,"16/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",78,0,28.9,10,"2016"
"315",552201,"16/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.5,NA,"2017"
"316",552201,"16/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.4,14,"2015"
"317",552201,"16/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.2,13,"2016"
"318",552201,"16/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",80,0,27.9,NA,"2017"
"319",552201,"16/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,26.6,10,"2015"
"320",552201,"16/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28,15,"2016"
"321",552201,"16/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,26.8,NA,"2017"
"322",552201,"17/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0.2,25.2,11,"2015"
"323",552201,"17/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",91,7.8,26.5,16,"2016"
"324",552201,"17/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",96,108.3,24.7,21,"2017"
"325",552201,"17/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",87,0,26.7,12,"2018"
"326",552201,"17/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,5,27.3,10,"2015"
"327",552201,"17/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,3.6,27.3,11,"2016"
"328",552201,"17/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.6,NA,"2017"
"329",552201,"17/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,2,27.4,11,"2015"
"330",552201,"17/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",87,2.1,27.5,10,"2016"
"331",552201,"17/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.1,NA,"2017"
"332",552201,"17/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",91,34.5,25.8,22,"2015"
"333",552201,"17/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",91,39.8,25.8,13,"2016"
"334",552201,"17/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",92,28.2,24.8,NA,"2017"
"335",552201,"17/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",81,0,26.8,15,"2015"
"336",552201,"17/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,27.1,20,"2016"
"337",552201,"17/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,26,14,"2017"
"338",552201,"17/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",82,0,26.5,10,"2018"
"339",552201,"17/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",80,0,27.4,14,"2015"
"340",552201,"17/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.9,12,"2016"
"341",552201,"17/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",86,0,27.7,13,"2017"
"342",552201,"17/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",80,0,27.7,14,"2018"
"343",552201,"17/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28,13,"2015"
"344",552201,"17/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",77,0,31,15,"2016"
"345",552201,"17/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.5,14,"2017"
"346",552201,"17/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.4,11,"2018"
